,USPS,ST,NAME,ZCTA5,LAT,LON
01054162,Schleswig-Holstein,SH,Wobbenbüll,25856,54.530418,8.992516
01054002,Schleswig-Holstein,SH,Ahrenshöft,25853,54.559394,9.068097
01054006,Schleswig-Holstein,SH,Almdorf,25821,54.581075,9.015622
01054010,Schleswig-Holstein,SH,Bargum,25842,54.704209,8.947267
01054012,Schleswig-Holstein,SH,Bohmstedt,25853,54.581229,9.043841
01054014,Schleswig-Holstein,SH,Bordelum,25852,54.635913,8.924922
01054019,Schleswig-Holstein,SH,Bredstedt,25821,54.620073,8.960958
01054020,Schleswig-Holstein,SH,Breklum,25821,54.605121,8.982127
01054024,Schleswig-Holstein,SH,Drelsdorf,25853,54.60599,9.041284
01054037,Schleswig-Holstein,SH,Goldebek,25862,54.678836,9.145818
01054038,Schleswig-Holstein,SH,Goldelund,25862,54.678411,9.107425
01054045,Schleswig-Holstein,SH,Högel,25858,54.643538,9.056667
01054059,Schleswig-Holstein,SH,Joldelund,25862,54.652937,9.139662
01054071,Schleswig-Holstein,SH,Kolkerheide,25862,54.620407,9.130775
01054075,Schleswig-Holstein,SH,Langenhorn,25842,54.681709,8.933726
01054080,Schleswig-Holstein,SH,Lütjenholm,25842,54.684136,9.021561
01054093,Schleswig-Holstein,SH,Ockholm,25842,54.665128,8.827553
01054121,Schleswig-Holstein,SH,Sönnebüll,25821,54.63119,8.995888
01054128,Schleswig-Holstein,SH,Struckum,25821,54.588682,8.994073
01054146,Schleswig-Holstein,SH,Vollstedt,25821,54.623717,9.032722
01055001,Schleswig-Holstein,SH,Ahrensbök,23623,54.011094,10.573059
01055004,Schleswig-Holstein,SH,Bad Schwartau,23611,53.920431,10.695909
01055007,Schleswig-Holstein,SH,Bosau,23715,54.104439,10.429901
01055010,Schleswig-Holstein,SH,Dahme,23747,54.223661,11.08163
01055012,Schleswig-Holstein,SH,Eutin,23701,54.138933,10.614962
01055016,Schleswig-Holstein,SH,Grömitz,23743,54.149249,10.961101
01055018,Schleswig-Holstein,SH,Grube,23749,54.23209,11.03599
01055021,Schleswig-Holstein,SH,Heiligenhafen,23774,54.373048,10.974623
01055025,Schleswig-Holstein,SH,Kellenhusen (Ostsee),23746,54.190749,11.060024
01055028,Schleswig-Holstein,SH,Malente,23714,54.171225,10.554871
01055032,Schleswig-Holstein,SH,Neustadt in Holstein,23730,54.10563,10.816351
01055033,Schleswig-Holstein,SH,Oldenburg in Holstein,23758,54.293241,10.88815
01055035,Schleswig-Holstein,SH,Ratekau,23626,53.947822,10.735075
01055040,Schleswig-Holstein,SH,Stockelsdorf,23617,53.889315,10.649799
01055041,Schleswig-Holstein,SH,Süsel,23701,54.076679,10.717998
01055042,Schleswig-Holstein,SH,Timmendorfer Strand,23669,53.99638,10.770247
01055044,Schleswig-Holstein,SH,Scharbeutz,23683,54.022793,10.750232
01055046,Schleswig-Holstein,SH,Fehmarn,23769,54.4387,11.197614
01055014,Schleswig-Holstein,SH,Göhl,23758,54.284726,10.941851
01055015,Schleswig-Holstein,SH,Gremersdorf,23758,54.332831,10.927673
01055017,Schleswig-Holstein,SH,Großenbrode,23775,54.369696,11.08427
01055022,Schleswig-Holstein,SH,Heringsdorf,23777,54.300432,11.003697
01055031,Schleswig-Holstein,SH,Neukirchen,23779,54.323811,11.015153
01055043,Schleswig-Holstein,SH,Wangels,23758,54.271569,10.763598
01055006,Schleswig-Holstein,SH,Beschendorf,23738,54.182743,10.873043
01055011,Schleswig-Holstein,SH,Damlos,23738,54.243016,10.907708
01055020,Schleswig-Holstein,SH,Harmsdorf,23738,54.243787,10.828509
01055023,Schleswig-Holstein,SH,Kabelhorst,23738,54.215844,10.921118
01055027,Schleswig-Holstein,SH,Lensahn,23738,54.217545,10.883304
01055029,Schleswig-Holstein,SH,Manhagen,23738,54.194999,10.913686
01055036,Schleswig-Holstein,SH,Riepsdorf,23738,54.22536,10.969732
01055002,Schleswig-Holstein,SH,Altenkrempe,23730,54.13298,10.825665
01055024,Schleswig-Holstein,SH,Kasseedorf,23717,54.164947,10.72002
01055037,Schleswig-Holstein,SH,Schashagen,23730,54.134271,10.883528
01055038,Schleswig-Holstein,SH,Schönwalde am Bungsberg,23744,54.187361,10.753453
01055039,Schleswig-Holstein,SH,Sierksdorf,23730,54.066261,10.768366
01056002,Schleswig-Holstein,SH,Barmstedt,25355,53.790385,9.768595
01056005,Schleswig-Holstein,SH,Bönningstedt,25474,53.662295,9.906267
01056015,Schleswig-Holstein,SH,Elmshorn,25335,53.757628,9.661295
01056018,Schleswig-Holstein,SH,Halstenbek,25469,53.633617,9.837557
01056021,Schleswig-Holstein,SH,Hasloh,25474,53.694023,9.91173
01056025,Schleswig-Holstein,SH,Helgoland,27498,54.181561,7.887147
01056039,Schleswig-Holstein,SH,Pinneberg,25421,53.660754,9.793233
01056041,Schleswig-Holstein,SH,Quickborn,25451,53.728836,9.898034
01056043,Schleswig-Holstein,SH,Rellingen,25462,53.652131,9.829654
01056044,Schleswig-Holstein,SH,Schenefeld,22869,53.600982,9.822462
01056048,Schleswig-Holstein,SH,Tornesch,25436,53.697658,9.711965
01056049,Schleswig-Holstein,SH,Uetersen,25436,53.684196,9.662396
01056050,Schleswig-Holstein,SH,Wedel,22880,53.577353,9.705419
01056029,Schleswig-Holstein,SH,Klein Nordende,25336,53.719569,9.654218
01056030,Schleswig-Holstein,SH,Klein Offenseth-Sparrieshoop,25365,53.804948,9.690397
01056031,Schleswig-Holstein,SH,Kölln-Reisiek,25337,53.757477,9.697647
01056033,Schleswig-Holstein,SH,Seester,25370,53.717709,9.598071
01056042,Schleswig-Holstein,SH,Raa-Besenbek,25335,53.747963,9.597611
01056045,Schleswig-Holstein,SH,Seestermühe,25371,53.704049,9.56628
01056046,Schleswig-Holstein,SH,Seeth-Ekholt,25337,53.742874,9.732775
01056006,Schleswig-Holstein,SH,Bokel,25364,53.864194,9.733886
01056010,Schleswig-Holstein,SH,Brande-Hörnerkirchen,25364,53.855084,9.705145
01056038,Schleswig-Holstein,SH,Osterhorn,25364,53.868679,9.698588
01056051,Schleswig-Holstein,SH,Westerhorn,25364,53.857844,9.681996
01056003,Schleswig-Holstein,SH,Bevern,25355,53.755719,9.771042
01056004,Schleswig-Holstein,SH,Bilsen,25485,53.769901,9.87625
01056008,Schleswig-Holstein,SH,Bokholt-Hanredder,25335,53.787955,9.735213
01056011,Schleswig-Holstein,SH,Bullenkuhlen,25355,53.768586,9.751552
01056014,Schleswig-Holstein,SH,Ellerhoop,25373,53.727623,9.770845
01056017,Schleswig-Holstein,SH,Groß Offenseth-Aspern,25355,53.817783,9.73009
01056022,Schleswig-Holstein,SH,Heede,25355,53.783499,9.802298
01056026,Schleswig-Holstein,SH,Hemdingen,25485,53.762926,9.836865
01056034,Schleswig-Holstein,SH,Langeln,25485,53.795088,9.85372
01056035,Schleswig-Holstein,SH,Lutzhorn,25355,53.825517,9.776787
01056009,Schleswig-Holstein,SH,Borstel-Hohenraden,25494,53.697872,9.824303
01056013,Schleswig-Holstein,SH,Ellerbek,25474,53.657209,9.869621
01056032,Schleswig-Holstein,SH,Kummerfeld,25495,53.691612,9.791036
01056040,Schleswig-Holstein,SH,Prisdorf,25497,53.678151,9.761607
01056047,Schleswig-Holstein,SH,Tangstedt,25499,53.679247,9.849699
01056001,Schleswig-Holstein,SH,Appen,25482,53.659806,9.742691
01056016,Schleswig-Holstein,SH,Groß Nordende,25436,53.70207,9.649515
01056019,Schleswig-Holstein,SH,Haselau,25489,53.660647,9.623636
01056020,Schleswig-Holstein,SH,Haseldorf,25489,53.635207,9.598383
01056023,Schleswig-Holstein,SH,Heidgraben,25436,53.708543,9.680783
01056024,Schleswig-Holstein,SH,Heist,25492,53.654819,9.656576
01056027,Schleswig-Holstein,SH,Hetlingen,25491,53.607678,9.63544
01056028,Schleswig-Holstein,SH,Holm,25488,53.622062,9.671854
01056036,Schleswig-Holstein,SH,Moorrege,25436,53.668054,9.659074
01056037,Schleswig-Holstein,SH,Neuendeich,25436,53.676281,9.600258
01057001,Schleswig-Holstein,SH,Ascheberg (Holstein),24326,54.151075,10.341108
01057008,Schleswig-Holstein,SH,Bönebüttel,24620,54.079505,10.0593
01057009,Schleswig-Holstein,SH,Bösdorf,24306,54.14153,10.490762
01057057,Schleswig-Holstein,SH,Plön,24306,54.158288,10.416369
01057062,Schleswig-Holstein,SH,Preetz,24211,54.231866,10.280512
01057091,Schleswig-Holstein,SH,Schwentinental,24223,54.282411,10.238223
01057004,Schleswig-Holstein,SH,Behrensdorf (Ostsee),24321,54.346515,10.603736
01057007,Schleswig-Holstein,SH,Blekendorf,24327,54.276459,10.650894
01057013,Schleswig-Holstein,SH,Dannau,24329,54.240905,10.541132
01057021,Schleswig-Holstein,SH,Giekau,24321,54.317441,10.506159
01057026,Schleswig-Holstein,SH,Helmstorf,24321,54.286644,10.593478
01057027,Schleswig-Holstein,SH,Högsdorf,24327,54.251994,10.615055
01057029,Schleswig-Holstein,SH,Hohenfelde,24257,54.370898,10.496402
01057030,Schleswig-Holstein,SH,Hohwacht (Ostsee),24321,54.320922,10.67371
01057034,Schleswig-Holstein,SH,Kirchnüchel,23714,54.20411,10.680134
01057035,Schleswig-Holstein,SH,Klamp,24321,54.296417,10.534124
01057038,Schleswig-Holstein,SH,Kletkamp,24327,54.249088,10.638094
01057048,Schleswig-Holstein,SH,Lütjenburg,24321,54.294852,10.592237
01057055,Schleswig-Holstein,SH,Panker,24321,54.33034,10.573095
01057076,Schleswig-Holstein,SH,Schwartbuck,24257,54.358264,10.478063
01057082,Schleswig-Holstein,SH,Tröndel,24321,54.335207,10.525459
01057015,Schleswig-Holstein,SH,Dersau,24326,54.118055,10.33594
01057017,Schleswig-Holstein,SH,Dörnick,24326,54.163392,10.360375
01057022,Schleswig-Holstein,SH,Grebin,24329,54.195932,10.494272
01057032,Schleswig-Holstein,SH,Kalübbe,24326,54.118146,10.283107
01057045,Schleswig-Holstein,SH,Lebrade,24306,54.216652,10.422164
01057053,Schleswig-Holstein,SH,Nehmten,24326,54.094848,10.393262
01057065,Schleswig-Holstein,SH,Rantzau,24329,54.253869,10.507361
01057067,Schleswig-Holstein,SH,Rathjensdorf,24306,54.185702,10.427748
01057089,Schleswig-Holstein,SH,Wittmoldt,24306,54.174882,10.349133
01057002,Schleswig-Holstein,SH,Barmissen,24245,54.204995,10.175384
01057010,Schleswig-Holstein,SH,Boksee,24220,54.242982,10.127708
01057011,Schleswig-Holstein,SH,Bothkamp,24250,54.203356,10.134422
01057023,Schleswig-Holstein,SH,Großbarkau,24245,54.225363,10.169008
01057031,Schleswig-Holstein,SH,Honigsee,24211,54.228283,10.187224
01057033,Schleswig-Holstein,SH,Kirchbarkau,24245,54.211515,10.142365
01057037,Schleswig-Holstein,SH,Klein Barkau,24245,54.222719,10.135269
01057042,Schleswig-Holstein,SH,Kühren,24211,54.198376,10.258367
01057046,Schleswig-Holstein,SH,Lehmkuhlen,24211,54.225915,10.361157
01057047,Schleswig-Holstein,SH,Löptin,24250,54.175217,10.215744
01057054,Schleswig-Holstein,SH,Nettelsee,24250,54.174112,10.189086
01057058,Schleswig-Holstein,SH,Pohnsdorf,24211,54.239647,10.249321
01057059,Schleswig-Holstein,SH,Postfeld,24211,54.211309,10.21641
01057066,Schleswig-Holstein,SH,Rastorf,24211,54.272603,10.289064
01057070,Schleswig-Holstein,SH,Schellhorn,24211,54.227597,10.299476
01057084,Schleswig-Holstein,SH,Wahlstorf,24211,54.178083,10.294716
01057086,Schleswig-Holstein,SH,Warnau,24250,54.18792,10.160154
01057003,Schleswig-Holstein,SH,Barsbek,24217,54.404132,10.320134
01057006,Schleswig-Holstein,SH,Bendfeld,24217,54.364157,10.419437
01057012,Schleswig-Holstein,SH,Brodersdorf,24235,54.385481,10.249254
01057018,Schleswig-Holstein,SH,Fahren,24253,54.349552,10.33813
01057020,Schleswig-Holstein,SH,Fiefbergen,24217,54.379311,10.34277
01057028,Schleswig-Holstein,SH,Höhndorf,24217,54.372619,10.370674
01057039,Schleswig-Holstein,SH,Köhn,24257,54.34444,10.455111
01057040,Schleswig-Holstein,SH,Krokau,24217,54.402446,10.341593
01057041,Schleswig-Holstein,SH,Krummbek,24217,54.37814,10.400709
01057043,Schleswig-Holstein,SH,Laboe,24235,54.404031,10.224323
01057049,Schleswig-Holstein,SH,Lutterbek,24235,54.391952,10.276816
01057056,Schleswig-Holstein,SH,Passade,24253,54.366581,10.316786
01057060,Schleswig-Holstein,SH,Prasdorf,24253,54.378679,10.296264
01057063,Schleswig-Holstein,SH,Probsteierhagen,24253,54.362604,10.288376
01057073,Schleswig-Holstein,SH,Schönberg (Holstein),24217,54.39239,10.372476
01057078,Schleswig-Holstein,SH,Stakendorf,24217,54.388445,10.422791
01057079,Schleswig-Holstein,SH,Stein,24235,54.414659,10.268846
01057081,Schleswig-Holstein,SH,Stoltenberg,24256,54.344759,10.346508
01057087,Schleswig-Holstein,SH,Wendtorf,24235,54.409817,10.292376
01057088,Schleswig-Holstein,SH,Wisch,24217,54.411023,10.344122
01057016,Schleswig-Holstein,SH,Dobersdorf,24232,54.31849,10.281513
01057044,Schleswig-Holstein,SH,Lammershagen,24238,54.274509,10.443923
01057050,Schleswig-Holstein,SH,Martensrade,24238,54.279612,10.392528
01057052,Schleswig-Holstein,SH,Mucheln,24238,54.246421,10.442687
01057072,Schleswig-Holstein,SH,Schlesen,24256,54.321544,10.328605
01057077,Schleswig-Holstein,SH,Selent,24238,54.290473,10.425868
01057090,Schleswig-Holstein,SH,Fargau-Pratjau,24256,54.318981,10.379022
01057025,Schleswig-Holstein,SH,Heikendorf,24226,54.371303,10.207126
01057051,Schleswig-Holstein,SH,Mönkeberg,24248,54.348118,10.187105
01057074,Schleswig-Holstein,SH,Schönkirchen,24232,54.336531,10.223696
01057005,Schleswig-Holstein,SH,Belau,24601,54.097544,10.259724
01057024,Schleswig-Holstein,SH,Großharrie,24625,54.119087,10.049861
01057068,Schleswig-Holstein,SH,Rendswühren,24619,54.074276,10.17974
01057069,Schleswig-Holstein,SH,Ruhwinkel,24601,54.094216,10.221823
01057071,Schleswig-Holstein,SH,Schillsdorf,24637,54.116231,10.123873
01057080,Schleswig-Holstein,SH,Stolpe,24601,54.128911,10.222608
01057083,Schleswig-Holstein,SH,Tasdorf,24536,54.09572,10.031477
01057085,Schleswig-Holstein,SH,Wankendorf,24601,54.112811,10.208038
01058005,Schleswig-Holstein,SH,Altenholz,24161,54.402998,10.120656
01058034,Schleswig-Holstein,SH,Büdelsdorf,24782,54.315687,9.677817
01058043,Schleswig-Holstein,SH,Eckernförde,24340,54.472791,9.837037
01058092,Schleswig-Holstein,SH,Kronshagen,24119,54.332063,10.078987
01058135,Schleswig-Holstein,SH,Rendsburg,24768,54.306495,9.663206
01058169,Schleswig-Holstein,SH,Wasbek,24647,54.07142,9.895541
01058001,Schleswig-Holstein,SH,Achterwehr,24239,54.313379,9.96576
01058028,Schleswig-Holstein,SH,Bredenbek,24796,54.324946,9.871054
01058050,Schleswig-Holstein,SH,Felde,24242,54.301994,9.935699
01058093,Schleswig-Holstein,SH,Krummwisch,24796,54.335159,9.897593
01058104,Schleswig-Holstein,SH,Melsdorf,24109,54.317289,10.029817
01058126,Schleswig-Holstein,SH,Ottendorf,24107,54.340275,10.044532
01058130,Schleswig-Holstein,SH,Quarnbek,24107,54.330012,9.983912
01058171,Schleswig-Holstein,SH,Westensee,24259,54.274997,9.897116
01058037,Schleswig-Holstein,SH,Dänischenhagen,24229,54.426044,10.129567
01058116,Schleswig-Holstein,SH,Noer,24214,54.461334,10.005045
01058150,Schleswig-Holstein,SH,Schwedeneck,24229,54.471569,10.072961
01058157,Schleswig-Holstein,SH,Strande,24229,54.440909,10.170979
01058051,Schleswig-Holstein,SH,Felm,24244,54.409603,10.061496
01058058,Schleswig-Holstein,SH,Gettorf,24214,54.407632,9.973495
01058096,Schleswig-Holstein,SH,Lindau,24214,54.385276,9.904545
01058110,Schleswig-Holstein,SH,Neudorf-Bornstein,24214,54.435719,9.942553
01058112,Schleswig-Holstein,SH,Neuwittenbek,24214,54.367896,10.028294
01058121,Schleswig-Holstein,SH,Osdorf,24251,54.427956,10.015654
01058142,Schleswig-Holstein,SH,Schinkel,24214,54.355838,9.954902
01058165,Schleswig-Holstein,SH,Tüttendorf,24214,54.392146,9.993457
01058019,Schleswig-Holstein,SH,Böhnhusen,24220,54.221123,10.068211
01058053,Schleswig-Holstein,SH,Flintbek,24220,54.23975,10.063731
01058145,Schleswig-Holstein,SH,Schönhorst,24220,54.225471,10.104166
01058160,Schleswig-Holstein,SH,Techelsdorf,24220,54.214207,10.047182
01058003,Schleswig-Holstein,SH,Alt Duvenstedt,24791,54.359629,9.645213
01058054,Schleswig-Holstein,SH,Fockbek,24787,54.30413,9.601589
01058118,Schleswig-Holstein,SH,Nübbel,24809,54.27262,9.621871
01058136,Schleswig-Holstein,SH,Rickert,24782,54.331224,9.665546
01058010,Schleswig-Holstein,SH,Bargstall,24806,54.260388,9.46575
01058029,Schleswig-Holstein,SH,Breiholz,24797,54.206128,9.521979
01058036,Schleswig-Holstein,SH,Christiansholm,24799,54.320498,9.405402
01058047,Schleswig-Holstein,SH,Elsdorf-Westermühlen,24800,54.258716,9.528745
01058055,Schleswig-Holstein,SH,Friedrichsgraben,24799,54.272305,9.419087
01058056,Schleswig-Holstein,SH,Friedrichsholm,24799,54.303024,9.427267
01058070,Schleswig-Holstein,SH,Hamdorf,24805,54.225554,9.518657
01058078,Schleswig-Holstein,SH,Hohn,24806,54.298721,9.503416
01058089,Schleswig-Holstein,SH,Königshügel,24799,54.33488,9.474274
01058097,Schleswig-Holstein,SH,Lohe-Föhrden,24806,54.334238,9.54437
01058129,Schleswig-Holstein,SH,Prinzenmoor,24805,54.217427,9.454146
01058154,Schleswig-Holstein,SH,Sophienhamm,24806,54.270234,9.461024
01058031,Schleswig-Holstein,SH,Brinjahe,24816,54.168528,9.632102
01058048,Schleswig-Holstein,SH,Embühren,24819,54.170602,9.591436
01058068,Schleswig-Holstein,SH,Haale,24819,54.174256,9.548925
01058071,Schleswig-Holstein,SH,Hamweddel,24816,54.190502,9.618873
01058075,Schleswig-Holstein,SH,Hörsten,24797,54.226932,9.578749
01058086,Schleswig-Holstein,SH,Jevenstedt,24808,54.234604,9.668849
01058101,Schleswig-Holstein,SH,Luhnstedt,24816,54.167176,9.698753
01058148,Schleswig-Holstein,SH,Schülp b. Rendsburg,24813,54.259318,9.629244
01058155,Schleswig-Holstein,SH,Stafstedt,24816,54.170705,9.66287
01058172,Schleswig-Holstein,SH,Westerrönfeld,24784,54.280365,9.646005
01058018,Schleswig-Holstein,SH,Blumenthal,24241,54.226064,10.003257
01058105,Schleswig-Holstein,SH,Mielkendorf,24247,54.284565,10.040779
01058107,Schleswig-Holstein,SH,Molfsee,24113,54.263397,10.064933
01058138,Schleswig-Holstein,SH,Rodenbek,24247,54.276657,10.01972
01058139,Schleswig-Holstein,SH,Rumohr,24254,54.255177,10.024676
01058141,Schleswig-Holstein,SH,Schierensee,24241,54.256838,9.983332
01058011,Schleswig-Holstein,SH,Bargstedt,24793,54.162433,9.769024
01058021,Schleswig-Holstein,SH,Bokel,24802,54.215588,9.794093
01058023,Schleswig-Holstein,SH,Borgdorf-Seedorf,24589,54.178086,9.878799
01058027,Schleswig-Holstein,SH,Brammer,24793,54.200192,9.765228
01058038,Schleswig-Holstein,SH,Dätgen,24589,54.181105,9.934284
01058045,Schleswig-Holstein,SH,Eisendorf,24589,54.193403,9.869129
01058046,Schleswig-Holstein,SH,Ellerdorf,24589,54.194754,9.838495
01058049,Schleswig-Holstein,SH,Emkendorf,24802,54.26233,9.853171
01058059,Schleswig-Holstein,SH,Gnutz,24622,54.13533,9.823515
01058065,Schleswig-Holstein,SH,Groß Vollstedt,24802,54.234713,9.867712
01058091,Schleswig-Holstein,SH,Krogaspe,24644,54.131573,9.929382
01058094,Schleswig-Holstein,SH,Langwedel,24631,54.211725,9.931599
01058117,Schleswig-Holstein,SH,Nortorf,24589,54.16723,9.855952
01058120,Schleswig-Holstein,SH,Oldenhütten,24793,54.158096,9.740452
01058147,Schleswig-Holstein,SH,Schülp b. Nortorf,24589,54.163643,9.885618
01058163,Schleswig-Holstein,SH,Timmaspe,24644,54.140849,9.890944
01058168,Schleswig-Holstein,SH,Warder,24646,54.213277,9.886518
01058026,Schleswig-Holstein,SH,Bovenau,24796,54.330579,9.829983
01058073,Schleswig-Holstein,SH,Haßmoor,24790,54.291922,9.819595
01058122,Schleswig-Holstein,SH,Ostenfeld (Rendsburg),24790,54.31452,9.785113
01058124,Schleswig-Holstein,SH,Osterrönfeld,24783,54.292151,9.697439
01058132,Schleswig-Holstein,SH,Rade b. Rendsburg,24790,54.331428,9.745224
01058140,Schleswig-Holstein,SH,Schacht-Audorf,24783,54.313445,9.717681
01058146,Schleswig-Holstein,SH,Schülldorf,24790,54.300204,9.729268
01058016,Schleswig-Holstein,SH,Bissee,24582,54.190703,10.110473
01058022,Schleswig-Holstein,SH,Bordesholm,24582,54.175613,10.026065
01058033,Schleswig-Holstein,SH,Brügge,24582,54.174356,10.071067
01058063,Schleswig-Holstein,SH,Grevenkrug,24241,54.212982,10.01044
01058064,Schleswig-Holstein,SH,Groß Buchwald,24582,54.162947,10.085963
01058076,Schleswig-Holstein,SH,Hoffeld,24582,54.187049,9.986036
01058098,Schleswig-Holstein,SH,Loop,24644,54.147998,9.949175
01058108,Schleswig-Holstein,SH,Mühbrook,24582,54.157143,10.010108
01058109,Schleswig-Holstein,SH,Negenharrie,24625,54.143594,10.075273
01058133,Schleswig-Holstein,SH,Reesdorf,24241,54.190474,10.06034
01058143,Schleswig-Holstein,SH,Schmalstede,24241,54.19323,10.030205
01058144,Schleswig-Holstein,SH,Schönbek,24582,54.162731,9.975522
01058153,Schleswig-Holstein,SH,Sören,24241,54.202744,9.998885
01058170,Schleswig-Holstein,SH,Wattenbek,24582,54.171228,10.05469
01058008,Schleswig-Holstein,SH,Ascheffel,24358,54.430871,9.69823
01058024,Schleswig-Holstein,SH,Borgstedt,24794,54.33299,9.710012
01058030,Schleswig-Holstein,SH,Brekendorf,24811,54.420681,9.630366
01058035,Schleswig-Holstein,SH,Bünsdorf,24794,54.369536,9.742555
01058039,Schleswig-Holstein,SH,Damendorf,24361,54.423496,9.735166
01058066,Schleswig-Holstein,SH,Groß Wittensee,24361,54.404606,9.769945
01058069,Schleswig-Holstein,SH,Haby,24361,54.395389,9.822077
01058080,Schleswig-Holstein,SH,Holtsee,24363,54.39873,9.854739
01058081,Schleswig-Holstein,SH,Holzbunge,24361,54.377747,9.705374
01058083,Schleswig-Holstein,SH,Hütten,24358,54.437083,9.718725
01058088,Schleswig-Holstein,SH,Klein Wittensee,24361,54.390399,9.733109
01058111,Schleswig-Holstein,SH,Neu Duvenstedt,24794,54.355476,9.697639
01058123,Schleswig-Holstein,SH,Osterby,24367,54.453261,9.753799
01058127,Schleswig-Holstein,SH,Owschlag,24811,54.391387,9.598839
01058152,Schleswig-Holstein,SH,Sehestedt,24814,54.366001,9.818375
01058175,Schleswig-Holstein,SH,Ahlefeld-Bistensee,24358,54.398725,9.698907
01058004,Schleswig-Holstein,SH,Altenhof,24340,54.434745,9.875234
